raw_row_number,date,time,location,lat,lng,precinct,reporting_area,zone,subject_age,officer_id_hash,type,arrest_made,citation_issued,warning_issued,outcome,contraband_found,contraband_drugs,contraband_weapons,frisk_performed,search_conducted,search_person,search_vehicle,search_basis,vehicle_registration_state,notes,year,month,subject_race_asian/pacific islander,subject_race_black,subject_race_hispanic,subject_race_other,subject_race_unknown,subject_race_white,subject_sex_female,subject_sex_male,violation_child restraint,violation_investigative stop,violation_moving traffic violation,violation_parking violation,violation_registration,violation_safety violation,violation_seatbelt violation,violation_vehicle equipment violation,subject_race,subject_sex,violation,stardate
2611670,2016-12-01,22:39:00,"NEESE DR & SOUTHLAKE DR, NASHVILLE, TN, 37211",36.107001,-86.72872109999999,3.0,8401.0,313.0,24.0,c4348d7474,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,head light,2016,12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,white,female,vehicle equipment violation,2016-12-01 22:39:00
3028741,2018-08-01,04:33:00,"MAIN ST & S 5TH ST, NASHVILLE, TN, 37206",36.1728291,-86.7652377,2.0,1997.0,227.0,24.0,c4666e053c,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2018,8,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,white,female,safety violation,2018-08-01 04:33:00
1237853,2013-03-01,17:21:00,"DOMINICAN DR & ROSA L PARKS BLVD, NASHVILLE, TN, 37208",36.1879249,-86.7985195,6.0,4403.0,611.0,29.0,2964f1658f,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2013,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,white,male,vehicle equipment violation,2013-03-01 17:21:00
1854921,2014-09-01,12:11:00,"320 OLD HICKORY BLVD, NASHVILLE, TN, 37221",36.090026,-86.91765199999998,1.0,4815.0,125.0,30.0,c05e130f6a,vehicular,False,True,False,citation,,,,False,False,False,False,,KY,,2014,9,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,white,female,moving traffic violation,2014-09-01 12:11:00
1527135,2013-11-01,03:13:00,"BRILEY PKWY W & ELLINGTON PKWY N, MADISON, TN, 37115",36.2382639,-86.73650769999998,7.0,1876.0,723.0,23.0,afd77e9abe,vehicular,False,False,True,warning,,,,False,False,False,False,,WI,,2013,11,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,black,female,moving traffic violation,2013-11-01 03:13:00
427222,2011-04-01,13:49:00,"BRILEY PKWY N & LEBANON PIKE, NASHVILLE, TN, 37214",36.16856569999999,-86.6901687,5.0,9298.0,515.0,31.0,4d94f95134,vehicular,False,True,False,citation,,,,False,False,False,False,,TN,,2011,4,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,hispanic,male,moving traffic violation,2011-04-01 13:49:00
808900,2012-03-01,06:25:00,"33RD AVE N & CLIFTON AVE, NASHVILLE, TN, 37209",36.15908020000001,-86.82503469999996,6.0,4551.0,613.0,23.0,a60a361c7c,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2012,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,black,female,moving traffic violation,2012-03-01 06:25:00
2140012,2015-05-01,23:46:00,"336 WHITE BRIDGE PIKE, , TN, 37209",36.147411,-86.85746999999998,1.0,5103.0,113.0,23.0,e8583fbb05,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2015,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,white,female,vehicle equipment violation,2015-05-01 23:46:00
87982,2010-04-01,00:51:00,"3921 APACHE TRL, NASHVILLE, TN, 37211",36.068446,-86.69432499999998,3.0,8709.0,321.0,39.0,e865e1c625,vehicular,False,True,True,citation,,,,False,False,False,False,,TN,,2010,4,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,hispanic,male,moving traffic violation,2010-04-01 00:51:00
2552679,2016-09-01,07:15:00,"ANTIOCH PIKE & NOLENSVILLE PIKE, NASHVILLE, TN, 37211",36.1017841,-86.7405433,8.0,8515.0,831.0,24.0,286c82f645,vehicular,False,True,False,citation,,,,False,False,False,False,,AL,,2016,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,black,male,seatbelt violation,2016-09-01 07:15:00
1466535,2013-09-01,12:17:00,"I 40 W & OLD HICKORY BLVD, HERMITAGE, TN, 37076",36.1721397,-86.5995075,5.0,9402.0,521.0,25.0,41c8075306,vehicular,False,True,False,citation,,,,False,False,False,False,,TN,,2013,9,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,white,female,moving traffic violation,2013-09-01 12:17:00
2960388,2018-04-01,23:30:00,"2284 MURFREESBORO PIKE, NASHVILLE, TN, 37217",36.08860960000001,-86.64772119999998,5.0,8935.0,535.0,68.0,dc95719a9d,vehicular,False,False,True,warning,,,,False,False,False,False,,,,2018,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,black,male,vehicle equipment violation,2018-04-01 23:30:00
1567616,2014-01-01,20:48:00,"S 5TH ST & WOODLAND ST, NASHVILLE, TN, 37206",36.1718406,-86.764735,2.0,1113.0,211,23.0,9385461f5c,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2014,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2014-01-01 20:48:00
1132820,2012-12-01,15:45:00,"N GALLATIN PIKE & CUDE LN, MADISON, TN, 37115",36.29982260000001,-86.696642,7.0,1731.0,727.0,42.0,df69290668,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2012,12,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2012-12-01 15:45:00
502750,2011-06-01,23:29:00,"2ND AVE N & CHURCH ST, NASHVILLE, TN, 37201",36.16460440000001,-86.77690820000002,4.0,4135.0,415.0,27.0,6761423fb7,vehicular,False,True,False,citation,,,,False,False,False,False,,TN,,2011,6,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,white,female,moving traffic violation,2011-06-01 23:29:00
2820473,2017-09-01,21:37:00,"32ND AVE S & WEST END AVE, NASHVILLE, TN, 37212",36.1419748,-86.81617949999998,8.0,5817.0,815.0,62.0,f887f42de2,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2017,9,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2017-09-01 21:37:00
2321007,2015-12-01,07:24:00,"3RD AVE N & BROADWAY, NASHVILLE, TN, 37201",36.1615395,-86.7759787,4,4105.0,421,28.0,fa584a6825,vehicular,False,True,False,citation,,,,False,False,False,False,,TN,,2015,12,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,white,female,registration,2015-12-01 07:24:00
2214899,2015-08-01,16:33:00,"GRANDVIEW AVE & THOMPSON LN, NASHVILLE, , 37211",36.111019,-86.7467046,,,,28.0,98912cd716,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2015,8,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,black,male,moving traffic violation,2015-08-01 16:33:00
2353095,2016-01-01,18:59:00,"EDMONDSON PIKE & NOLENSVILLE PIKE, NASHVILLE, TN, 37211",36.07711810000001,-86.72561999999998,8.0,8661.0,831.0,30.0,3d3f1787ec,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,headlights,2016,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,white,female,safety violation,2016-01-01 18:59:00
1200648,2013-02-01,08:25:00,"DELTA AVE & TAYLOR ST, NASHVILLE, TN, 37208",36.1766273,-86.79418679999998,6,4325.0,617,31.0,8f1069f970,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,TAIL LIGHT,2013,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,black,female,registration,2013-02-01 08:25:00
2357255,2016-01-01,23:59:00,"BREWER DR & NOLENSVILLE PIKE, NASHVILLE, TN, 37211",36.0536765,-86.71491859999998,8.0,8655.0,835.0,21.0,4fc33d282c,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,SPEEDING...ADMITTED TO,2016,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,black,male,moving traffic violation,2016-01-01 23:59:00
516431,2011-07-01,03:53:00,"AVERITT EXPRESS DR & BRILEY PKWY S, NASHVILLE, TN, 37211",36.1085366,-86.71583609999998,3,8877.0,315,47.0,82d9172387,vehicular,False,True,False,citation,,,,False,False,False,False,,TN,,2011,7,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,unknown,male,moving traffic violation,2011-07-01 03:53:00
417280,2011-04-01,08:09:00,"4569 ANDREW JACKSON PKWY, HERMITAGE, TN, 37076",36.213079,-86.597566,,,,24.0,0875e86b46,vehicular,False,True,False,citation,,,,False,False,False,False,,TN,,2011,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,black,male,moving traffic violation,2011-04-01 08:09:00
1176977,2013-01-01,19:03:00,"1ST AVE S & LAFAYETTE ST, NASHVILLE, TN, 37210",36.14917970000001,-86.76345309999998,3.0,8151.0,311.0,31.0,ef8417427b,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2013,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,black,male,safety violation,2013-01-01 19:03:00
2755139,2017-06-01,21:46:00,"1333 DICKERSON PIKE, NASHVILLE, TN, 37207",36.19694399999999,-86.770864,2.0,1893.0,223.0,53.0,5c3babe003,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2017,6,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,black,male,moving traffic violation,2017-06-01 21:46:00
2461911,2016-05-01,22:28:00,"BELLE ARBOR DR & BRICK CHURCH PIKE, NASHVILLE, TN, 37207",36.2575381,-86.7768602,7.0,2045.0,721.0,30.0,1b55d714e1,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,SPEEDING,2016,5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,black,male,moving traffic violation,2016-05-01 22:28:00
1829492,2014-08-01,07:23:00,"HARDING PL & LINBAR DR, NASHVILLE, TN, 37211",36.0841416,-86.70584000000002,3.0,8705.0,321.0,19.0,6f347e0dbc,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2014,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,white,female,vehicle equipment violation,2014-08-01 07:23:00
2627030,2016-12-01,12:39:00,"BRILEY PKWY W & 65  N, MADISON, TN, 37115",36.2398278,-86.7569058,7.0,15900.0,723.0,36.0,6761423fb7,vehicular,False,True,False,citation,,,,False,False,False,False,,TN,,2016,12,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2016-12-01 12:39:00
1398413,2013-07-01,09:17:00,"HARRISON ST & NOLENSVILLE PIKE, NASHVILLE, TN, 37211",36.0985568,-86.73890870000002,3.0,8431.0,313.0,25.0,80cbba0ee1,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2013,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,white,male,vehicle equipment violation,2013-07-01 09:17:00
127172,2010-06-01,16:13:00,"S 7TH ST & SYLVAN ST, NASHVILLE, TN, 37206",36.1681686,-86.7572402,2.0,1043.0,211.0,29.0,1bbaebcc06,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2010,6,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,white,female,moving traffic violation,2010-06-01 16:13:00
114220,2010-03-01,22:10:00,"12TH AVE & DEMONBREUN ST, NASHVILLE, TN, 37203",36.154613,-86.78619859999998,4.0,4017.0,423.0,35.0,ec95a9403e,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2010,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,white,female,vehicle equipment violation,2010-03-01 22:10:00
2596741,2016-11-01,00:22:00,"2ND AVE S & LINDSLEY AVE, NASHVILLE, TN, 37210",36.152371,-86.7690088,4.0,4005.0,425.0,34.0,c6f2c1c093,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,ILLEGAL RIGHT TURN ON RED,2016,11,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,black,male,moving traffic violation,2016-11-01 00:22:00
2940845,2018-03-01,17:28:00,"BREWER DR & EDMONDSON PIKE, NASHVILLE, TN, 37211",36.066041,-86.73814259999996,8.0,8657.0,835.0,20.0,0535f8bb5a,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2018,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,white,male,vehicle equipment violation,2018-03-01 17:28:00
125061,2010-06-01,21:05:00,"2ND AVE & BROADWAY, NASHVILLE, TN, 37201",36.1618914,-86.77517639999998,4.0,4103.0,421.0,25.0,78d577d0b1,vehicular,False,True,False,citation,,,,False,False,False,False,,TN,,2010,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,white,male,seatbelt violation,2010-06-01 21:05:00
1683478,2014-03-01,16:47:00,"LEBANON PIKE & MCGAVOCK PIKE, NASHVILLE, TN, 37214",36.1693622,-86.67988249999998,5.0,9201.0,515.0,23.0,dc721048d8,vehicular,False,False,True,warning,,,,False,False,False,False,,GA,,2014,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,black,male,vehicle equipment violation,2014-03-01 16:47:00
1373201,2013-07-01,07:53:00,"EDMONDSON PIKE & GREENTREE DR, NASHVILLE, TN, 37211",36.06344620000001,-86.7394358,8.0,8657.0,835.0,43.0,b91801c201,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2013,7,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2013-07-01 07:53:00
192988,2010-08-01,07:07:00,"1122 LEBANON PIKE, NASHVILLE, TN, 37210",36.155521,-86.73590200000002,5.0,9035.0,513.0,58.0,963f2c3d0d,vehicular,False,True,False,citation,,,,False,False,False,False,,TN,,2010,8,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2010-08-01 07:07:00
24107,2010-01-01,21:55:00,"16TH AVE & WEDGEWOOD AVE, NASHVILLE, TN, 37212",36.1363294,-86.79447579999999,8.0,6619.0,811.0,28.0,cf72c2298a,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2010,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,white,female,vehicle equipment violation,2010-01-01 21:55:00
1112982,2012-12-01,11:23:00,"LITTON AVE & SCOTT AVE, NASHVILLE, TN, 37216",36.2017102,-86.73273820000001,2.0,1431.0,217.0,27.0,c1a1b04631,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2012,12,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,black,male,moving traffic violation,2012-12-01 11:23:00
1341176,2013-06-01,11:05:00,"W TRINITY LN & DICKERSON PIKE, NASHVILLE, TN, 37207",36.2058983,-86.76859040000002,2.0,1861.0,223.0,19.0,2d7d21bc1b,vehicular,False,True,True,citation,0.0,0.0,0.0,False,True,True,True,consent,TN,,2013,6,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,black,male,investigative stop,2013-06-01 11:05:00
345164,2011-02-01,07:48:00,"S GALLATIN PIKE & E PALESTINE AVE, MADISON, TN, 37115",36.2494073,-86.7193976,7.0,1507.0,711.0,26.0,7ede7c259c,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2011,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,white,female,seatbelt violation,2011-02-01 07:48:00
572997,2011-08-01,23:28:00,"I 40 E & STEWARTS FERRY PIKE, NASHVILLE, TN, 37214",36.1530404,-86.6265363,5.0,89062.0,533.0,20.0,15279c6fe5,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2011,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,white,female,vehicle equipment violation,2011-08-01 23:28:00
77739,2010-03-01,08:30:00,"HARRISON ST & ROSA L PARKS BLVD, NASHVILLE, TN, 37203",36.1685721,-86.78833879999998,4.0,4221.0,411.0,43.0,9cc6a55864,vehicular,False,True,False,citation,,,,False,False,False,False,,TN,,2010,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2010-03-01 08:30:00
2492565,2016-06-01,17:31:00,"29TH AVE N & WEST END AVE, NASHVILLE, TN, 37203",36.1445563,-86.8131697,8.0,5625.0,813.0,29.0,724faddb76,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,SPEEDING,2016,6,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,black,male,moving traffic violation,2016-06-01 17:31:00
136304,2010-05-01,17:20:00,"BREWER CT & BREWER DR, NASHVILLE, , 37211",36.058748,-86.7288243,,,,25.0,19615fa2af,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,"MOTOR OFFICER NO MDC
",2010,5,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2010-05-01 17:20:00
36665,2010-02-01,19:45:00,"CHARLOTTE PIKE & DAVIDSON DR, NASHVILLE, TN, 37209",36.1294959,-86.90330800000002,1.0,4701.0,123.0,57.0,299da6fbbd,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2010,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,white,female,moving traffic violation,2010-02-01 19:45:00
1780823,2014-06-01,20:18:00,"3801 DICKERSON PIKE, MADISON, TN, 37115",36.2634753,-86.757228,7.0,2039.0,725.0,34.0,0f7ad96aba,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2014,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,white,female,vehicle equipment violation,2014-06-01 20:18:00
990322,2012-08-01,21:35:00,"HARDING PL & TRAVELERS INN DR, NASHVILLE, TN, 37211",36.08492469999999,-86.7034051,3.0,8705.0,321.0,39.0,1d17ac8627,vehicular,False,True,True,citation,,,,False,False,False,False,,TN,,2012,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,black,female,vehicle equipment violation,2012-08-01 21:35:00
2613450,2016-11-01,14:18:00,"4TH AVE N & BROADWAY, NASHVILLE, TN, 37219",36.16102470000001,-86.7771798,4.0,4107.0,421.0,44.0,ec95a9403e,vehicular,False,True,False,citation,,,,False,False,False,False,,TN,,2016,11,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2016-11-01 14:18:00
1342732,2013-06-01,22:06:00,"CHARLOTTE PIKE & MIDLAND AVE, NASHVILLE, TN, 37209",36.1497766,-86.85942279999998,1.0,5035.0,115,67.0,8446a2fbf7,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2013,6,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,white,female,safety violation,2013-06-01 22:06:00
1022526,2012-09-01,18:31:00,"12TH AVE S & EDGEHILL AVE, NASHVILLE, TN, 37203",36.1427443,-86.78704170000002,8.0,6807.0,821.0,28.0,c0587b7ac9,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,BRAKE LIGHT,2012,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,white,male,vehicle equipment violation,2012-09-01 18:31:00
2338920,2016-01-01,23:26:00,"ELM HILL PIKE & WANDA DR, NASHVILLE, , 37210",36.150442,-86.69673879999998,5.0,9039.0,513.0,23.0,97117e47ab,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2016,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,white,male,vehicle equipment violation,2016-01-01 23:26:00
2110410,2015-05-01,12:49:00,"COUNTY HOSPITAL RD & PANORAMA DR, NASHVILLE, TN, 37218",36.1843308,-86.843051,6.0,3173.0,625.0,54.0,0bd319e4a1,vehicular,False,True,False,citation,,,,False,False,False,False,,TN,,2015,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,black,female,moving traffic violation,2015-05-01 12:49:00
2837789,2017-10-01,17:50:00,"DICKERSON PIKE & E TRINITY LN, NASHVILLE, TN, 37207",36.2058983,-86.76859040000002,2.0,1863.0,223.0,42.0,cf98c01df4,vehicular,False,False,True,warning,,,,False,False,False,False,,,,2017,10,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,black,female,moving traffic violation,2017-10-01 17:50:00
2907370,2018-01-01,03:09:00,"GOINS RD & NOLENSVILLE PIKE, NASHVILLE, TN, 37211",36.0740507,-86.7246208,3.0,8701.0,321.0,25.0,da31f1d69d,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2018,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,hispanic,female,safety violation,2018-01-01 03:09:00
170250,2010-07-01,06:44:00,"FOREST ACRES DR & FRANKLIN PIKE, , , 37220",36.0639901,-86.77427879999998,8.0,7111.0,833.0,27.0,c62b871736,vehicular,False,True,False,citation,,,,False,False,False,False,,TN,,2010,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,white,female,vehicle equipment violation,2010-07-01 06:44:00
51282,2010-02-01,02:52:00,"21ST AVE & WOODLAWN DR, NASHVILLE, , 37212",36.125315,-86.8055844,8,5911.0,815,25.0,ccda12115e,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2010,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,white,female,moving traffic violation,2010-02-01 02:52:00
1448405,2013-09-01,03:00:00,"BELL RD & MURFREESBORO PIKE, , TN, 37217",36.0719049,-86.636152,,,,25.0,1efbb4af4c,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2013,9,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,black,male,moving traffic violation,2013-09-01 03:00:00
2164048,2015-06-01,00:17:00,"AVONDALE CIR & HAMPTON ST, NASHVILLE, TN, 37207",36.2088998,-86.77904819999998,6.0,3019.0,621.0,30.0,3fbb1190ca,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2015,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,black,female,moving traffic violation,2015-06-01 00:17:00
840082,2012-04-01,10:45:00,"I 40 W & DONELSON PIKE, NASHVILLE, TN, 37214",36.1406352,-86.66189890000004,5.0,9102.0,517.0,26.0,70503e783c,vehicular,False,True,False,citation,,,,False,False,False,False,,TN,no mdc,2012,4,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2012-04-01 10:45:00
1470941,2013-10-01,18:00:00,"MCMURRAY DR & WHITAKER DR, NASHVILLE, TN, 37211",36.0539004,-86.73939969999998,8.0,8653.0,835.0,29.0,e05e99c1e2,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2013,10,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,white,female,moving traffic violation,2013-10-01 18:00:00
2487312,2016-06-01,22:27:00,"S GALLATIN PIKE & MADISON BLVD, MADISON, TN, 37115",36.2549788,-86.71524609999999,7.0,1623.0,711.0,23.0,4ff9d8c9ea,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2016,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,black,male,vehicle equipment violation,2016-06-01 22:27:00
715389,2012-01-01,18:24:00,"BRIDGEWAY AVE & OLD HICKORY BLVD, OLD HICKORY, TN, 37138",36.2674477,-86.6687973,5.0,9705.0,525,49.0,4d037c592b,vehicular,False,True,False,citation,,,,False,False,False,False,,TN,,2012,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2012-01-01 18:24:00
1586986,2014-01-01,17:41:00,"S 8TH ST & SHELBY AVE, NASHVILLE, TN, 37206",36.1699272,-86.75617790000004,2.0,1023.0,211.0,56.0,e1b3fd3e66,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,RAN STOP SIGN AT SYLVAN/S -TH,2014,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2014-01-01 17:41:00
659706,2011-11-01,04:28:00,"HERITAGE DR & OLD HICKORY BLVD W, MADISON, TN, 37115",36.26409570000001,-86.7241636,7,1749.0,723,35.0,53db68761e,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2011,11,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,hispanic,male,moving traffic violation,2011-11-01 04:28:00
623921,2011-10-01,21:18:00,"BELL RD & PRIEST WOODS DR, NASHVILLE, TN, 37214",36.1274838,-86.629536,5.0,8989.0,533.0,46.0,3316885e7f,vehicular,False,True,False,citation,,,,False,False,False,False,,TN,,2011,10,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2011-10-01 21:18:00
1609736,2014-02-01,23:48:00,"1ST AVE N & BROADWAY, NASHVILLE, TN, 37201",36.1622505,-86.7743837,4,4101.0,415,46.0,82f2e31c2b,vehicular,False,False,True,warning,0.0,0.0,0.0,False,True,False,True,plain view,OK,,2014,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,other,female,moving traffic violation,2014-02-01 23:48:00
2428108,2016-04-01,13:34:00,"437 BROADMOOR DR, NASH, TT, 37216",36.2302945,-86.73984709999998,,,,52.0,7e173f3f15,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2016,4,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2016-04-01 13:34:00
2553301,2016-09-01,20:40:00,"FAULKNER DR & WALLACE RD, NASHVILLE, TN, 37211",36.079283200000006,-86.7113651,3.0,8703.0,321.0,33.0,03f8fe2d63,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2016,9,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,hispanic,male,safety violation,2016-09-01 20:40:00
1861549,2014-09-01,10:28:00,"21ST AVE S & ACKLEN AVE, NASHVILLE, TN, 37212",36.1356369,-86.80100870000004,8.0,5825.0,815.0,25.0,5a16b900e6,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2014,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,white,female,vehicle equipment violation,2014-09-01 10:28:00
1347285,2013-06-01,11:55:00,"LINBAR DR & WALLACE RD, NASHVILLE, TN, 37211",36.0825631,-86.70220929999998,3,8705.0,321,26.0,52feb11f9e,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2013,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,asian/pacific islander,female,moving traffic violation,2013-06-01 11:55:00
90430,2010-04-01,15:36:00,"12TH AVE & EDGEHILL AVE, NASHVILLE, TN, 37203",36.1427443,-86.78704170000002,8.0,6939.0,821.0,51.0,422839ab62,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2010,4,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,white,female,moving traffic violation,2010-04-01 15:36:00
1766178,2014-06-01,02:50:00,"13TH AVE S & BROADWAY, NASHVILLE, TN, 37203",36.1559889,-86.7888371,4.0,4002.0,423.0,26.0,3e1390eb12,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2014,6,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2014-06-01 02:50:00
839817,2012-04-01,21:32:00,"I 24 W & HARDING PL, NASHVILLE, TN, 37211",36.0831152,-86.7127647,3.0,88100.0,323.0,35.0,236f1a57dd,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2012,4,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2012-04-01 21:32:00
2322732,2015-12-01,20:22:00,"ELGIN ST & NOLENSVILLE PIKE, NASHVILLE, TN, 37211",36.0998503,-86.73956,8.0,8513.0,831.0,26.0,0535f8bb5a,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2015,12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,white,female,vehicle equipment violation,2015-12-01 20:22:00
